DepComN;NomCN;DepComA;NomCA;ChefLieu;ComDLG;Date1;Date2;Date3;;;;;;;;;;;;;;;;;
01095;Nivigne et Suran;01095;Chavannes-sur-Suran;O;O;20/05/2016;;20/07/2016;;;;;;;;;;;;;;;;;
01095;Nivigne et Suran;01172;Germagnat;N;O;20/05/2016;;20/07/2016;;;;;;;;;;;;;;;;;
01098;Chazey-Bons;01098;Chazey-Bons;O;O;30/06/2016;;20/07/2016;;;;;;;;;;;;;;;;;
01098;Chazey-Bons;01316;Pugieu;N;O;30/06/2016;;20/07/2016;;;;;;;;;;;;;;;;;
03168;Meaulne-Vitray;03168;Meaulne;O;O;19/07/2016;;28/10/2016;;;;;;;;;;;;;;;;;
03168;Meaulne-Vitray;03318;Vitray;N;O;19/07/2016;;28/10/2016;;;;;;;;;;;;;;;;;
04033;Ubaye-Serre-Ponçon;04033;Bréole (La);O;O;16/12/2016;;18/01/2017;;;;;;;;;;;;;;;;;
04033;Ubaye-Serre-Ponçon;04198;Saint-Vincent-les-Forts;N;O;16/12/2016;;18/01/2017;;;;;;;;;;;;;;;;;
05101;Vallouise-Pelvoux;05101;Pelvoux;O;O;05/09/2016;;22/10/2016;;;;;;;;;;;;;;;;;
05101;Vallouise-Pelvoux;05175;Vallouise;N;O;05/09/2016;;22/10/2016;  ;;;;;;;;;;;;;;;;
08053;Bazeilles;08053;Bazeilles;O;O;15/06/2016;;20/07/2016;;;;;;;;;;;;;;;;;
08053;Bazeilles;08371;Rubécourt-et-Lamécourt;N;O;15/06/2016;;20/07/2016;;;;;;;;;;;;;;;;;
08053;Bazeilles;08475;Villers-Cernay;N;O;15/06/2016;;20/07/2016;;;;;;;;;;;;;;;;;
08490;Vouziers;08490;Vouziers;O;O;09/05/2016;01/06/2016;20/07/2016;;;;;;;;;;;;;;;;;
08490;Vouziers;08443;Terron-sur-Aisne;N;O;09/05/2016;01/06/2016;20/07/2016;;;;;;;;;;;;;;;;;
08490;Vouziers;08493;Vrizy;N;O;09/05/2016;01/06/2016;20/07/2016;;;;;;;;;;;;;;;;;
08491;Vrigne aux Bois;08491;Vrigne-aux-Bois;O;O;15/11/2016;;18/01/2017;;;;;;;;;;;;;;;;;
08491;Vrigne aux Bois;08072;Bosseval-et-Briancourt;N;O;15/11/2016;;18/01/2017;;;;;;;;;;;;;;;;;
09062;Bordes-Uchentein;09062;Bordes-sur-Lez (Les);O;O;04/08/2016;;26/10/2016;;;;;;;;;;;;;;;;;
09062;Bordes-Uchentein;09317;Uchentein;N;O;04/08/2016;;26/10/2016;;;;;;;;;;;;;;;;;
12090;Druelle Balsac ;12090;Druelle;O;O;06/09/2016;;18/01/2017;;;;;;;;;;;;;;;;;
12090;Druelle Balsac ;12020;Balsac;N;O;06/09/2016;;18/01/2017;;;;;;;;;;;;;;;;;
14005;Valambray;14005;Airan;O;O;08/09/2016;;27/12/2016;;;;;;;;;;;;;;;;;
14005;Valambray;14074;Billy;N;O;08/09/2016;;27/12/2016;;;;;;;;;;;;;;;;;
14005;Valambray;14176;Conteville;N;O;08/09/2016;;27/12/2016;;;;;;;;;;;;;;;;;
14005;Valambray;14268;Fierville-Bray;N;O;08/09/2016;;27/12/2016;;;;;;;;;;;;;;;;;
14005;Valambray;14517;Poussy-la-Campagne;N;O;08/09/2016;;27/12/2016;;;;;;;;;;;;;;;;;
14011;Aurseulles;14011;Anctoville;O;O;08/09/2016;;27/12/2016;;;;;;;;;;;;;;;;;
14011;Aurseulles;14376;Longraye;N;O;08/09/2016;;27/12/2016;;;;;;;;;;;;;;;;;
14011;Aurseulles;14581;Saint-Germain-d'Ectot;N;O;08/09/2016;;27/12/2016;;;;;;;;;;;;;;;;;
14011;Aurseulles;14695;Torteval-Quesnay;N;O;08/09/2016;;27/12/2016;;;;;;;;;;;;;;;;;
14027;Monts d'Aunay (Les);14027;Aunay-sur-Odon;O;O;26/09/2016;;27/12/2016;;;;;;;;;;;;;;;;;
14027;Monts d'Aunay (Les);14056;Bauquay;N;O;26/09/2016;;27/12/2016;;;;;;;;;;;;;;;;;
14027;Monts d'Aunay (Les);14128;Campandré-Valcongrain;N;O;26/09/2016;;27/12/2016;;;;;;;;;;;;;;;;;
14027;Monts d'Aunay (Les);14219;Danvou-la-Ferrière;N;O;26/09/2016;;27/12/2016;;;;;;;;;;;;;;;;;
14027;Monts d'Aunay (Les);14477;Ondefontaine;N;O;26/09/2016;;27/12/2016;;;;;;;;;;;;;;;;;
14027;Monts d'Aunay (Les);14508;Plessis-Grimoult (Le);N;O;26/09/2016;;27/12/2016;;;;;;;;;;;;;;;;;
14027;Monts d'Aunay (Les);14544;Roucamps;N;O;26/09/2016;;27/12/2016;;;;;;;;;;;;;;;;;
14098;Thue et Mue;14098;Bretteville-l'Orgueilleuse;O;O;08/09/2016;;27/12/2016;;;;;;;;;;;;;;;;;
14098;Thue et Mue;14109;Brouay;N;O;08/09/2016;;27/12/2016;;;;;;;;;;;;;;;;;
14098;Thue et Mue;14157;Cheux;N;O;08/09/2016;;27/12/2016;;;;;;;;;;;;;;;;;
14098;Thue et Mue;14423;Mesnil-Patry (Le);N;O;08/09/2016;;27/12/2016;;;;;;;;;;;;;;;;;
14098;Thue et Mue;14525;Putot-en-Bessin;N;O;08/09/2016;;27/12/2016;;;;;;;;;;;;;;;;;
14098;Thue et Mue;14568;Sainte-Croix-Grand-Tonne;N;O;08/09/2016;;27/12/2016;;;;;;;;;;;;;;;;;
14143;Caumont-sur-Aure;14143;Caumont-l'Éventé;O;O;08/09/2016;;27/12/2016;;;;;;;;;;;;;;;;;
14143;Caumont-sur-Aure;14372;Livry;N;O;08/09/2016;;27/12/2016;;;;;;;;;;;;;;;;;
14143;Caumont-sur-Aure;14722;Vacquerie (La);N;O;08/09/2016;;27/12/2016;;;;;;;;;;;;;;;;;
14200;Creully sur Seulles;14200;Creully;O;O;08/09/2016;;27/12/2016;;;;;;;;;;;;;;;;;
14200;Creully sur Seulles;14577;Saint-Gabriel-Brécy;N;O;08/09/2016;;27/12/2016;;;;;;;;;;;;;;;;;
14200;Creully sur Seulles;14757;Villiers-le-Sec;N;O;08/09/2016;;27/12/2016;;;;;;;;;;;;;;;;;
14281;Formigny La Bataille;14281;Formigny;O;O;08/09/2016;;27/12/2016;;;;;;;;;;;;;;;;;
14281;Formigny La Bataille;14004;Aignerville;N;O;08/09/2016;;27/12/2016;;;;;;;;;;;;;;;;;
14281;Formigny La Bataille;14235;Écrammeville;N;O;08/09/2016;;27/12/2016;;;;;;;;;;;;;;;;;
14281;Formigny La Bataille;14382;Louvières;N;O;08/09/2016;;27/12/2016;;;;;;;;;;;;;;;;;
14342;Isigny-sur-Mer;14342;Isigny-sur-Mer;O;O;08/09/2016;;27/12/2016;;;;;;;;;;;;;;;;;
14342;Isigny-sur-Mer;14142;Castilly;N;O;08/09/2016;;27/12/2016;;;;;;;;;;;;;;;;;
14342;Isigny-sur-Mer;14481;Oubeaux (Les);N;O;08/09/2016;;27/12/2016;;;;;;;;;;;;;;;;;
14342;Isigny-sur-Mer;14462;Neuilly-la-Forêt;N;O;08/09/2016;;27/12/2016;;;;;;;;;;;;;;;;;
14342;Isigny-sur-Mer;14763;Vouilly;N;O;08/09/2016;;27/12/2016;;;;;;;;;;;;;;;;;
14347;Dialan sur Chaîne;14347;Jurques;O;O;26/09/2016;;27/12/2016;;;;;;;;;;;;;;;;;
14347;Dialan sur Chaîne;14413;Mesnil-Auzouf (Le);N;O;26/09/2016;;27/12/2016;;;;;;;;;;;;;;;;;
14349;Laize-Clinchamps;14349;Laize-la-Ville;O;O;08/09/2016;;27/12/2016;;;;;;;;;;;;;;;;;
14349;Laize-Clinchamps;14164;Clinchamps-sur-Orne;N;O;08/09/2016;;27/12/2016;;;;;;;;;;;;;;;;;
14355;Ponts sur Seulles;14355;Lantheuil;O;O;08/09/2016;;27/12/2016;;;;;;;;;;;;;;;;;
14355;Ponts sur Seulles;14008;Amblie;N;O;08/09/2016;;27/12/2016;;;;;;;;;;;;;;;;;
14355;Ponts sur Seulles;14690;Tierceville;N;O;08/09/2016;;27/12/2016;;;;;;;;;;;;;;;;;
14406;Moulins en Bessin;14406;Martragny;O;O;08/09/2016;;24/12/2016;;;;;;;;;;;;;;;;;
14406;Moulins en Bessin;14186;Coulombs;N;O;08/09/2016;;24/12/2016;;;;;;;;;;;;;;;;;
14406;Moulins en Bessin;14212;Cully;N;O;08/09/2016;;24/12/2016;;;;;;;;;;;;;;;;;
14406;Moulins en Bessin;14548;Rucqueville;N;O;08/09/2016;;24/12/2016;;;;;;;;;;;;;;;;;
14410;Méry-Bissières-en-Auge;14410;Méry-Corbon;O;O;08/09/2016;;27/12/2016;;;;;;;;;;;;;;;;;
14410;Méry-Bissières-en-Auge;14075;Bissières;N;O;08/09/2016;;27/12/2016;;;;;;;;;;;;;;;;;
14357;Terres de Druance;14357;Lassy;O;O;02/12/2016;;18/01/2017;;;;;;;;;;;;;;;;;
14357;Terres de Druance;14597;Saint-Jean-le-Blanc;N;O;02/12/2016;;18/01/2017;;;;;;;;;;;;;;;;;
14357;Terres de Druance;14662;Saint-Vigor-des-Mézerets;N;O;02/12/2016;;18/01/2017;;;;;;;;;;;;;;;;;
14431;Mézidon Vallée d'Auge;14431;Mézidon-Canon;O;O;08/09/2016;;18/01/2017;;;;;;;;;;;;;;;;;
14431;Mézidon Vallée d'Auge;14031;Authieux-Papion (Les);N;O;08/09/2016;;18/01/2017;;;;;;;;;;;;;;;;;
14431;Mézidon Vallée d'Auge;14189;Coupesarte;N;O;08/09/2016;;18/01/2017;;;;;;;;;;;;;;;;;
14431;Mézidon Vallée d'Auge;14201;Crèvecœur-en-Auge;N;O;08/09/2016;;18/01/2017;;;;;;;;;;;;;;;;;
14431;Mézidon Vallée d'Auge;14208;Croissanville;N;O;08/09/2016;;18/01/2017;;;;;;;;;;;;;;;;;
14431;Mézidon Vallée d'Auge;14313;Grandchamp-le-Château;N;O;08/09/2016;;18/01/2017;;;;;;;;;;;;;;;;;
14431;Mézidon Vallée d'Auge;14359;Lécaude;N;O;08/09/2016;;18/01/2017;;;;;;;;;;;;;;;;;
14431;Mézidon Vallée d'Auge;14386;Magny-la-Campagne;N;O;08/09/2016;;18/01/2017;;;;;;;;;;;;;;;;;
14431;Mézidon Vallée d'Auge;14387;Magny-le-Freule;N;O;08/09/2016;;18/01/2017;;;;;;;;;;;;;;;;;
14431;Mézidon Vallée d'Auge;14422;Mesnil-Mauger (Le);N;O;08/09/2016;;18/01/2017;;;;;;;;;;;;;;;;;
14431;Mézidon Vallée d'Auge;14444;Monteille;N;O;08/09/2016;;18/01/2017;;;;;;;;;;;;;;;;;
14431;Mézidon Vallée d'Auge;14493;Percy-en-Auge;N;O;08/09/2016;;18/01/2017;;;;;;;;;;;;;;;;;
14431;Mézidon Vallée d'Auge;14600;Saint-Julien-le-Faucon;N;O;08/09/2016;;18/01/2017;;;;;;;;;;;;;;;;;
14431;Mézidon Vallée d'Auge;14749;Vieux-Fumé;N;O;08/09/2016;;18/01/2017;;;;;;;;;;;;;;;;;
14456;Moult-Chicheboville;14456;Moult;O;O;08/09/2016;;27/12/2016;;;;;;;;;;;;;;;;;
14456;Moult-Chicheboville;14158;Chicheboville;N;O;08/09/2016;;27/12/2016;;;;;;;;;;;;;;;;;
14475;Val d'Arry;14475;Noyers-Missy;O;O (*);08/09/2016;;24/12/2016;;;;;;;;;;;;;;;;;
14475;Val d'Arry;14373;Locheur (Le);N;O;08/09/2016;;24/12/2016;;;;;;;;;;;;;;;;;
14475;Val d'Arry;14702;Tournay-sur-Odon;N;O;08/09/2016;;24/12/2016;;;;;;;;;;;;;;;;;
14527;Belle Vie en Auge;14527;Biéville-Quétiéville;O;O;08/09/2016;;27/12/2016;;;;;;;;;;;;;;;;;
14527;Belle Vie en Auge;14608;Saint-Loup-de-Fribois;N;O;08/09/2016;;27/12/2016;;;;;;;;;;;;;;;;;
14579;Seulline;14579;Seulline;O;O (*);26/09/2016;;27/12/2016;;;;;;;;;;;;;;;;;
14579;Seulline;14073;Bigne (La);N;O;26/09/2016;;27/12/2016;;;;;;;;;;;;;;;;;
14591;Aure sur Mer;14591;Sainte-Honorine-des-Pertes;O;O;09/12/2016;;18/01/2017;;;;;;;;;;;;;;;;;
14591;Aure sur Mer;14551;Russy;N;O;09/12/2016;;18/01/2017;;;;;;;;;;;;;;;;;
14654;Saint-Pierre-en-Auge;14654;Saint-Pierre-sur-Dives;O;O;08/09/2016;;18/01/2017;;;;;;;;;;;;;;;;;
14654;Saint-Pierre-en-Auge;14081;Boissey;N;O;08/09/2016;;18/01/2017;;;;;;;;;;;;;;;;;
14654;Saint-Pierre-en-Auge;14099;Bretteville-sur-Dives;N;O;08/09/2016;;18/01/2017;;;;;;;;;;;;;;;;;
14654;Saint-Pierre-en-Auge;14331;Hiéville;N;O;08/09/2016;;18/01/2017;;;;;;;;;;;;;;;;;
14654;Saint-Pierre-en-Auge;14472;Oudon (L');N;O;08/09/2016;;18/01/2017;;;;;;;;;;;;;;;;;
14654;Saint-Pierre-en-Auge;14433;Mittois;N;O;08/09/2016;;18/01/2017;;;;;;;;;;;;;;;;;
14654;Saint-Pierre-en-Auge;14450;Montviette;N;O;08/09/2016;;18/01/2017;;;;;;;;;;;;;;;;;
14654;Saint-Pierre-en-Auge;14489;Ouville-la-Bien-Tournée;N;O;08/09/2016;;18/01/2017;;;;;;;;;;;;;;;;;
14654;Saint-Pierre-en-Auge;14580;Saint-Georges-en-Auge;N;O;08/09/2016;;18/01/2017;;;;;;;;;;;;;;;;;
14654;Saint-Pierre-en-Auge;14616;Sainte-Marguerite-de-Viette;N;O;08/09/2016;;18/01/2017;;;;;;;;;;;;;;;;;
14654;Saint-Pierre-en-Auge;14688;Thiéville;N;O;08/09/2016;;18/01/2017;;;;;;;;;;;;;;;;;
14654;Saint-Pierre-en-Auge;14729;Vaudeloges;N;O;08/09/2016;;18/01/2017;;;;;;;;;;;;;;;;;
14654;Saint-Pierre-en-Auge;14750;Vieux-Pont-en-Auge;N;O;08/09/2016;;18/01/2017;;;;;;;;;;;;;;;;;
14658;Noues de Sienne;14658;Saint-Sever-Calvados;O;O;06/12/2016;;18/01/2017;;;;;;;;;;;;;;;;;
14658;Noues de Sienne;14151;Champ-du-Boult;N;O;06/12/2016;;18/01/2017;;;;;;;;;;;;;;;;;
14658;Noues de Sienne;14192;Courson;N;O;06/12/2016;;18/01/2017;;;;;;;;;;;;;;;;;
14658;Noues de Sienne;14279;Fontenermont;N;O;06/12/2016;;18/01/2017;;;;;;;;;;;;;;;;;
14658;Noues de Sienne;14296;Gast (Le);N;O;06/12/2016;;18/01/2017;;;;;;;;;;;;;;;;;
14658;Noues de Sienne;14415;Mesnil-Benoist (Le);N;O;06/12/2016;;18/01/2017;;;;;;;;;;;;;;;;;
14658;Noues de Sienne;14416;Mesnil-Caussois (Le);N;O;06/12/2016;;18/01/2017;;;;;;;;;;;;;;;;;
14658;Noues de Sienne;14417;Mesnil-Clinchamps;N;O;06/12/2016;;18/01/2017;;;;;;;;;;;;;;;;;
14658;Noues de Sienne;14611;Saint-Manvieu-Bocage;N;O;06/12/2016;;18/01/2017;;;;;;;;;;;;;;;;;
14658;Noues de Sienne;14671;Sept-Frères;N;O;06/12/2016;;18/01/2017;;;;;;;;;;;;;;;;;
14672;Val de Drôme;14672;Sept-Vents;O;O;26/09/2016;;27/12/2016;;;;;;;;;;;;;;;;;
14672;Val de Drôme;14217;Dampierre;N;O;26/09/2016;;27/12/2016;;;;;;;;;;;;;;;;;
14672;Val de Drôme;14350;Lande-sur-Drôme (La);N;O;26/09/2016;;27/12/2016;;;;;;;;;;;;;;;;;
14672;Val de Drôme;14596;Saint-Jean-des-Essartiers;N;O;26/09/2016;;27/12/2016;;;;;;;;;;;;;;;;;
14712;Saline;14712;Troarn;O;O;29/07/2016;;26/10/2016;;;;;;;;;;;;;;;;;
14712;Saline;14666;Sannerville;N;O;29/07/2016;;26/10/2016;;;;;;;;;;;;;;;;;
15138;Murat;15138;Murat;O;O;16/12/2016;;18/01/2017;;;;;;;;;;;;;;;;;
15138;Murat;15044;Chastel-sur-Murat ;N;O;16/12/2016;;18/01/2017;;;;;;;;;;;;;;;;;
15141;Neussargues en Pinatelle;15141;Neussargues-Moissac;O;O;21/09/2016;01/12/2016;26/10/2016;;;;;;;;;;;;;;;;;
15141;Neussargues en Pinatelle;15031;Celles;N;O;21/09/2016;01/12/2016;26/10/2016;;;;;;;;;;;;;;;;;
15141;Neussargues en Pinatelle;15035;Chalinargues;N;O;21/09/2016;01/12/2016;26/10/2016;;;;;;;;;;;;;;;;;
15141;Neussargues en Pinatelle;15047;Chavagnac;N;O;21/09/2016;01/12/2016;26/10/2016;;;;;;;;;;;;;;;;;
15141;Neussargues en Pinatelle;15171;Sainte-Anastasie;N;O;21/09/2016;01/12/2016;26/10/2016;;;;;;;;;;;;;;;;;
15142;Neuvéglise-sur-Truyère;15142;Neuvéglise;O;O;21/09/2016;;26/10/2016;;;;;;;;;;;;;;;;;
15142;Neuvéglise-sur-Truyère;15099;Lavastrie;N;O;21/09/2016;;26/10/2016;;;;;;;;;;;;;;;;;
15142;Neuvéglise-sur-Truyère;15145;Oradour;N;O;21/09/2016;;26/10/2016;;;;;;;;;;;;;;;;;
15142;Neuvéglise-sur-Truyère;15227;Sériers;N;O;21/09/2016;;26/10/2016;;;;;;;;;;;;;;;;;
16023;Aunac-sur-Charente;16023;Aunac;O;O;09/06/2016;;20/07/2016;;;;;;;;;;;;;;;;;
16023;Aunac-sur-Charente;16033;Bayers;N;O;09/06/2016;;20/07/2016;;;;;;;;;;;;;;;;;
16023;Aunac-sur-Charente;16094;Chenommet;N;O;09/06/2016;;20/07/2016;;;;;;;;;;;;;;;;;
16046;Côteaux du Blanzacais;16046;Blanzac-Porcheresse;O;O;03/11/2016;;24/12/2016;;;;;;;;;;;;;;;;;
16046;Côteaux du Blanzacais;16115;Cressac-Saint-Genis;N;O;03/11/2016;;24/12/2016;;;;;;;;;;;;;;;;;
16204;Bellevigne;16204;Malaville;O;O;22/06/2016;;23/07/2016;;;;;;;;;;;;;;;;;
16204;Bellevigne;16129;Éraville ;N;O;22/06/2016;;23/07/2016;;;;;;;;;;;;;;;;;
16204;Bellevigne;16247;Nonaville;N;O;22/06/2016;;23/07/2016;;;;;;;;;;;;;;;;;
16204;Bellevigne;16386;Touzac;N;O;22/06/2016;;23/07/2016;;;;;;;;;;;;;;;;;
16204;Bellevigne;16417;Viville;N;O;22/06/2016;;23/07/2016;;;;;;;;;;;;;;;;;
16230;Montmoreau;16230;Montmoreau-Saint-Cybard;O;O;29/06/2016;;23/07/2016;;;;;;;;;;;;;;;;;
16230;Montmoreau;16004;Aignes-et-Puypéroux;N;O;29/06/2016;;23/07/2016;;;;;;;;;;;;;;;;;
16230;Montmoreau;16294;Saint-Amant-de-Montmoreau;N;O;29/06/2016;;23/07/2016;;;;;;;;;;;;;;;;;
16230;Montmoreau;16314;Saint-Eutrope;N;O;29/06/2016;;23/07/2016;;;;;;;;;;;;;;;;;
16230;Montmoreau;16328;Saint-Laurent-de-Belzagot;N;O;29/06/2016;;23/07/2016;;;;;;;;;;;;;;;;;
19010;Argentat-sur-Dordogne;19010;Argentat;O;O;28/06/2016;;20/07/2016;;;;;;;;;;;;;;;;;
19010;Argentat-sur-Dordogne;19183;Saint-Bazile-de-la-Roche;N;O;28/06/2016;;20/07/2016;;;;;;;;;;;;;;;;;
19252;Sarroux - Saint Julien;19252;Sarroux;O;O;22/06/2016;;23/07/2016;;;;;;;;;;;;;;;;;
19252;Sarroux - Saint Julien;19218;Saint-Julien-près-Bort;N;O;22/06/2016;;23/07/2016;;;;;;;;;;;;;;;;;
21195;Cormot-Vauchignon;21195;Cormot-le-Grand;O;N;02/12/2016;;18/01/2017;;;;;;;;;;;;;;;;;
21195;Cormot-Vauchignon;21658;Vauchignon;N;N;02/12/2016;;18/01/2017;;;;;;;;;;;;;;;;;
22055;Binic-Étables-sur-Mer;22055;Étables-sur-Mer;O;O;18/02/2016;01/03/2016;19/07/2016;;;;;;;;;;;;;;;;;
22055;Binic-Étables-sur-Mer;22007;Binic;N;O;18/02/2016;01/03/2016;19/07/2016;;;;;;;;;;;;;;;;;
22107;Bon Repos sur Blavet;22107;Laniscat;O;O;30/08/2016;;27/10/2016;;;;;;;;;;;;;;;;;
22107;Bon Repos sur Blavet;22167;Perret;N;O;30/08/2016;;27/10/2016;;;;;;;;;;;;;;;;;
22107;Bon Repos sur Blavet;22290;Saint-Gelven;N;O;30/08/2016;;27/10/2016;;;;;;;;;;;;;;;;;
22158;Guerlédan;22158;Mûr-de-Bretagne;O;O;30/08/2016;;26/10/2016;;;;;;;;;;;;;;;;;
22158;Guerlédan;22298;Saint-Guen;N;O;30/08/2016;;26/10/2016;;;;;;;;;;;;;;;;;
22209;Beaussais-sur-Mer;22209;Ploubalay;O;O;30/08/2016;;26/10/2016;;;;;;;;;;;;;;;;;
22209;Beaussais-sur-Mer;22192;Plessix-Balisson;N;O;30/08/2016;;26/10/2016;;;;;;;;;;;;;;;;;
